company,position,skill
와드(캐치테이블),B2B Back_End Developer (5년차 이상),"B2B, MSA, Java, Spring, JPA, Mybatis, Redis, MySQL, MongoDB, Python, Airflow, Jenkins, AWS, +, k8s, Datadog, Grafana, Git, Slack, Jira, Github, PR, GitHub, Actions, ArgoCD, DB, RESTful, API, Kotlin, DDD, EDA, K8S, Kafka"
한국부동산데이터연구소,[내집스캔] Software Engineer,"Proptech, Property, technology, IT, API, ui, ab, voc, J"
도슨티,"Software engineer (AI, Back, Fullstack)","AI, B2B, SaaS, httpsdocentyai, Frontend, engineerProduct, ownerMarketing, SalesDesignerBackend, engineerbackend, tech, stackspython, nodejs, nestjslangchain, FastAPI, MongoDBOpen, AIGCP, firebasefrontend, stackstypescriptreactjs, nextjsVercelPostgreSQLPreferencesLLM, startup, docenty, NLP, LLM, RAG, chatbot, global, potential"
여기어때컴퍼니,Server Engineer (전시플랫폼개발),"Java, Spring, Boot, Kotlin, MySQL, MongoDB, Redis, LinuxUnix, Microservices, Git, AWS, Jira, Confluence"
알로카도스,시니어 클라우드 인프라 엔지니어,"AWS, Observability, DBPostgreSQL, MongoDB, Terraform, Ansible, IaC, Kubernetes, Microservice, Architecture, Python, Go, TypeScript, Kafka, Event, Driven, PostgreSQLAWS, Aurora, MongoDBAtlas"
에누마,클라우드 엔지니어 (3년 이상),"AWS, GCP, Azure, NCP, Confluence, Docker, ECS"
케이비헬스케어(KB헬스케어),백엔드 개발자 (3년이상),"KB, B2B, Azure, MySQL, NoSQL, Redis, Admin, API, Spring, Framework, SpringBoot, JAVA, JPA, Hibernate, ORM, RDBMS, REST, PL, DevOps, DB"
쿠팡,Back-end Engineering (FC Automation),"GOTGlobal, Operations, Technology, FC, Automation, AI, AgileScrum, E2E, CICD, GOT, AIDLML, perception, ROS, OpenCV, MLDL, Warehouse, Management, SystemWMS, Execution, SystemWES, Control, SystemWCS"
메셔,백엔드 리드,"DApp, DeFi, NFT, MSA, CI, CD, ECS, Nestjs, Typescript"
케이타운포유,[백엔드개발팀] 백엔드 개발자,
우아한형제들(배달의민족),[Tech] CS 프로덕트실 백엔드 개발자,"CS, AI, JavaKotlin, Spring, Framework, Web, Application, JPA, Hibernate, ORM, MSAMicro, Service, Architecture, Test, framework, React, Vuejs, Frontend, CSCustomer, Java, FrameworkMVC, WebFlux, Gradle, kafka, Redis, MySQL, Elasticsearch, Git, GitLab, Slack, Jira, Confluence, IntelliJ, IDEA, Ultimate, Docker, GitHub, Copilot, Merge, Request, SonarQube, JUnit, CI, Jenkins, Grafana, Prometheus, Loki, OpenTelemetry, Pinpoint"
에이비일팔공(AB180),Backend Engineer - Data Pipeline,"Server, to, AWS, GCP, Azure, Kafka, Queue, Grafana, New, Relic, Sentry, Strong, tech, foundation"
에스티씨랩(STCLab),[병역특례/전문연구요원] Backend Engineer,"NetFUNNEL, Java, Kotlin, Spring, Boot, Rust, RDB, NoSQL, DB"
메타넷글로벌,Infra 엔지니어 (리눅스 기반 서버 운영 등),"OSSApache, Kafka, Redis, Apache, Prometheus, Grafana, TCPIP, HTTP, DNS, VPN"
스몰티켓,Backend 개발 (미들),"JavaKotlin, Gradle, Spring, Boot, Cloud, Gateway, Config, Eureka, JPAHibernate, Mybatis, MariaDB, Postgresql, Git, Docker, Jenkins, AWS, CodeDeploy, Terraform, Grafana, Loki, Prometheus, Tempo, Slack, Jira, Confluence, Bitbucket, Java, AppWeb, REST, API, QA"
크로논랩스,"python, go 백엔드 개발자","python, go"
클래스101(Class101),데이터 엔지니어,"GCP, Oncall, Python, React, Java, Scala, Apache, Beam, Kafka, RDS, MongoDB, ETL, Airflow, Workflow, AWSAmazon, Web, Services, k8s, kafka, Spark"
다이렉트클라우드랩,AI 개발자(LLM Engineer),"Chat, GPT, LLM, AI, API, Golang, Python, OpenAI, RESTful, B2B, SaaS, ChatGPT, Llama, Mistral, Claude, Prompt, Engineering"
데이블(Dable),[웨어즈] Backend Engineer (5년 이상),"Media, buying, MMPMobile, Measurement, Platform, DevOps, JavaScript, TypeScript, Nodejs, Redis, MySQL, Git, Code, Review, Spirit, TDD, DDD, Legacy, AWS, Linux, DockerKubernetes, Container, Google, Facebook, API, Python, Reactjs"
넷마블,사내 시스템 개발(e-HR) 담당자,"HR, OOP, Java, Spring, DBMSmysql, oracle, mssql, Angular, React, vue, JQuery, mybatis, nginx, tomcat, intellij"
데이터라이즈,Backend Engineer(6~10년),"Datarize, Console, CRM, Integration, PG"
모션랩스,백엔드 개발자 (1~3년차),"SaaS, API, LLM, NestJS, Github, Gitlab, B2B, AWS"
빌드코퍼레이션,Backend Developer,"DevOps, RESTful, API, CICD, Git, Jira, AWS, Azure, GCP, Scalability"
소프트스퀘어드,[산업기능요원 / 보충역] 풀스택 개발자,"Web, Server, Git, CommitPullRequest, Rule, Gridge, Test, Reactjs, Nextjs, Typescript, Springboot, Java, GitHub, Jira, Flow, Github, Action, Lint, Prettier, hook, Document, FEMobileBEDevOps"
클럼엘,Software Engineer (Product) (신입),"AI, feature, TB, NOSQL, Triage, SaaS, Onpremises, Cloud, Google, Meet, C++, C#, Java, Rust, Git"
글로지(GloZ),백엔드 개발자 (4년 이상),"API, Nodejs, Java, RESTful, AWS, AI"
중고나라,[개발] 백엔드(JAVA) 개발자(커머스/배송/회원) (5~7년),"Spring, Boot, REST, API, JPAHibernate, ORM, NoSQLSQLDBMSCacheQueue, AWS, Cloud, Git, OAuth, SSO, JWT, MSA, Kubernetes, Docker, Container, B2CC2C"
픽스커뮤니케이션,백엔드 개발자 (춘천근무가능자),"ERP, PHP, RDBMS, Git, Figma, ERD, Notion"
위드네트웍스,방화벽 정책관리 솔루션 백엔드 개발자,"IF, Vue, nodeJS, Python, Mongodb, Docker, Linux"
에피소든,백엔드&인프라 개발자,"Data, API, Nestjs, Typescript, TypeOrm, Socketio, Janus, Peerjs, AWS, EKS, DocumentDBMongoDB, AuroraMySQL, ElasticSearch, Redis, Kafka, Github, WebStrom, IntelliJ, Jira, Confluence, Slack, socketio, MongoDB, MySQL, LinuxUnix, GRPC, RPC, ECS, Docker, CICD, Microservices, ORM, JIRA"
그렙(프로그래머스),[프로그래머스] AI 개발자(감독솔루션팀),"AI, MLDL, opencv, ffmpeg, DL, eg, Pytorch, Tensorflow, Jax, etc, gRPC, Triton, TensorRT, ONNX, SQL, ML, tasks, NaturalLanguageeg, LLM, VLM, sLLM, finetuning, RAG, Agent, Visioneg, Video, Temporal, Localization, Action, Recognition, Object, Detection, Tracking, Audioeg, Voice, Activity, Speaker, Diarization, TimeSerieseg, Anomaly, time, series, clustering, Kafka, Airflow, MLOps, Mlflow, WB, Kubeflow, DVC, AWS"
포도노스,"Software Engineer, Backend","AWSGCP, SQL, noSQL, Python, FastAPI, NodeJS, RESTful, API, PostgreSQL, MongoDB, S3, Kubernetes, Docker, B2B, SaaS, SDK"
큐플레이스,Javascript 풀스택 개발 (재택근무) (5년이상),"UXUI, Client, RESTful, Q, PLACE, Computer, Science, Typescript, Javascript, HTML, CSS"
비마이프렌즈,Back-end Developer (Junior),"AWS, EKS, SaaS, Kotlin, Java, RDB, NoSQL, DB, ORM, JPA, Test, Code, Spring, Framework"
알로카도스,시니어 파이썬 백엔드 엔지니어,"Web3, Communtiy, Messenger, Ethereum, Token, NFT, Web, Dapp, Python, Flask, Django, FastAPI, NoSQLMongoDB, Redis, DDB, Kubernetes, Microservice, Architecture, Event, Driven, Unit, test, integration, Code, review"
스캐터랩(Scatterlab),[제타] 백엔드 엔지니어,"AB, SpringKotlin, Java, OS, Network, RDB, NoSQL, Inmemory, DB, AI, Kubernetes, Istio"
그립컴퍼니,B2B 솔루션 개발 팀장(Grip Cloud),"B2B, MySQL, MongoDB, KotlinSpring, TypescriptReact, NoSQL, RDBMS, SaaS, PaaS, IaaS, Kubernetes, Redis, Message, Queue"
시어스랩(Seerslab),Node.js Back-End Developer,"TypeScript, Nodejs, NestJS, MySQL, MongoDB, WebSocket, Kafka, RabbitMQ, JavaScript, TypeORM, Prisma, ORM, RDBMS, Redis, NoSQL, MSAMicro, Service, Architecture, AWS, Google, Cloud, JiRA, Confluence, Slack"
로그프레소,프론트엔드 개발자,"Javascript, Angular2+, 1TB, SaaS, or, Typescript, Git, MS, PPT, PDF, TOPIK, SDK, domainknowledge, SIEM, JAVA, RESTful, API, ES6, Vue, React, LESS, Webpack, SEO, SSR, Canvas, WebGL"
로그프레소,백엔드 개발자,"1TB, API, SOAR, REST, CEP, git, MS, PPT, PDF, TOPIK, domainknowledge, SIEM, ACM, ICPC, PS, SQL, OSGi, Maven, Jenkins, JVM, GC, RFC, WebSocket, SNMP, NetFlowIPFIX"
큐램,소프트웨어 개발자,"i, CC++Java, ii, iii, iv, v, Open, CV, vi, AndroidiOS, vii"
트래블월렛,백엔드 개발자 - 서비스 (Senior),"Kotlin, Spring, Framework, Restful, API, NoSQLRedis, Elastic, Search, AWS, DocumentDB, High, Availability, Fault, Tolerant, RubyOnRails, MSAMicroservice, Architecture, LangChain, LLM"
한국신용데이터(KCD),[매장팀] Senior Back-End Engineer,"LLM, KCD, JavaKotlin, +, Spring, Framework, PostgreSQL, MySQL, DB, API, B2B, SaaS"
스탁키퍼 (뱅카우),뱅카우 백엔드 개발자,"JAVA, Spring, Boot, Data, JPA, CICDAWS, ECS, Docker, Git, API, CICD, BackEnd, Java, DDD"
제네시스네스트,Java(Back-End)개발자,"Spring, BackEnd, Java, Linux"
베링랩,시니어 개발자 (Rust),"Rust, CICD, System, design, Tradeoff, Execution, Microservice, Architecture, Domaindriven, Development, Transaction, Concurrent, Programming, Socket, programming, DevOps"
두잇 (Doeat),Backend Engineer,"technical, challenge, Kotlin, Spring, MySQL, Redis, RabbitMQ, Python, Airflow, Redshift, FastAPI, ML, Libraries, Java, API, React, Cloud, Infra"
멸치,Backend Engineer (백엔드 개발) 팀장,"O2O, +, Framework, Spring, Boot, JAVA, ORM, MyBaties, JPA, DBMS, Oracle, Postgres, WAS, Tomcat, Cloud, AWS, FastAPI, Language, JavaScript, Python, PHP, JSP, MySQL, Web, Server, Apache, Git, Jira, Confluence, ETC, Opensearch, Kafka, Jenkins, Docker"
큐피스트(글램),백엔드 개발자 (Node.js),"Typescript, NestJS, API, Kafka, Python, ElasticSearch, PoC, AWS, ECS, Fargate, Opensearch, ElasicCache3, TPS, POC, DB, JSTS, JAVA, Kotlin, GO, C++, Web, Framework, NestDjangoFastAPISpring, GCP, Azure"
디플래닉스(Dplanex),웹 풀스택 개발자(7~9년),"Frontend, Vuejs, JavaScript, TypeScript, CSS, HTML, Backend, Java, Spring, Boot, Framework, Nodejs, JPA, MyBatis, AWS, DB, MySQL, PostgreSQL, AuroraDB, Redis, CICD, GitLab, Jenkins, ArgoCD, Slack, Jira, Notion, Redmine, HTTP, REST, API, Git, Kubernetes, Pinpoint, Scouter, APMApplication, Performance, Monitoring"
플래티어,이커머스 플랫폼 개발자,"UI, Java, Javascript, JSP, DB, Oracle, mySQLAurora, NoSQLDynamoDB, Framework, React, Vuejs, Spring, jquery, nexacro, platform, WAS, WebSpere, Weblogic, JBOSS, Tomcat, Atlassian, Jira, Confluence, Github6, AWS, MSA, RestAPI, swagger, Postdoc, SonaQubePMD, FrontEnd, Backend, Fullstack, developer2, ServletJspHTMLJavascript"
에스씨솔루션글로벌,"IoT 센서 및 클라우드 HW, SW 개발 (AI/데이터 분석 포함)","HW, AI, IoT, SW, IT"
지니언스,CloudDev팀 _ Secure Web Gateway(SWG) 개발자,"Secure, Web, Gateway, SWG, Linux, Squid, NGINX, C++, Python, Go, Kubernetes, Helm, YAML, SSO, OAuth2, Keycloak, Chrome, Browser, Extension"
어니스트에이아이,렌딩 인텔리전스 랩 MLOps 엔지니어,"MLOps, API, VOC, ML, Inference, Server, CICD, Python, Golang, Java, Kubernetes, AIML, Kubeflow, MLflow, awsazuregcp, NumPy"
숲(SOOP),Global 서비스 Back-end 개발 (NestJS),"Global, Backend, API, Nodejs, Javascript, Typescript, NestJS, Express, MSA, Kafka, Redis, REST, Frontend"
트립비토즈(tripbtoz),Back-end 개발,"B2C, OTAOnline, Travel, Agency, B2B, Expedia, Tripcom, Agoda, OTA, API, 7Java, Spring, RDB, NoSQL"
에잇퍼센트(8PERCENT),코어뱅킹 개발자,"IT, Python, SQL, AWS"
에잇퍼센트(8PERCENT),파이썬(Python) 개발자,"DB, Python, CloudAWS"
클래스101(Class101),Head of Engineering,"CLASS1, Creator, Platform, Growth, Squad, Operation, Head, of, Engineering, Tech, StackFrontend, React, TypeScript, Nextjs, GraphQLBackend, JavaKotlin, Nodejs, Spring, BootInfrastructure, AWS, Kubernetes, DockerDatabase, MongoDB, MySQL, B2CB2B, MSA, DevOps, CICD"
엔비티(NBT),[캐시슬라이드] 백엔드 엔지니어,"Planning, SpringJava, SpringKotlin, API, GCP, Ruby, on, Rails"
포티투닷(42dot),Backend Engineer (WMS),"2dot, SDL, Backend, WMS, API, B2B, JavaKotlin, Spring, Boot, AWS, K8S, SQL, NoSQL, Redis, Kafka, ELK, Git, Jira, CICD, SI, SW, SDK, SaaSSoftwareasaService, PaaSPlatformasaService, WCS"
바인드,Backend Engineer,"Athler, CS, OSNetworkDBData, StructureAlgorithm, Server, Language, JSPythonJAVAKotlinGOC++, Django, Spring, RDBMS, Technical, Python, AWS, GCP, DRF, API, DB, MySQL, RDS, S3, CloudFront, Amazon, OpenSearch, BigQuery, Github, Jira, Slack"
힐링페이퍼(강남언니),쿠폰/포인트/알림 플랫폼 개발자,"SMS, OOObjectOriented, XaaS, CQRSCommand, Query, Responsibility, Segregation, Continuous, Integration, Deployment"
힐링페이퍼(강남언니),회원/인증/알림 플랫폼 개발자,"OAuth, JWT, SMS, API, Gateway, Service, Mesh, OOObjectOriented, XaaS, SSO, CQRSCommand, Query, Responsibility, Segregation, Continuous, Integration, Deployment"
리코(recokr),Sr. Developer(5~10년),"ReactVuejs, SPA, Spring, Boot, Kotlin, JPA, QueryDSL, Task, Vuejs, TypeScript, Vite, KotlinJava, Springboot, queryDSL, AWS, CloudFront, EC2, ECS, RDS, S3, Docker, JUnit5"
코딧(CODITCorp.),"앱 개발자 (React Native,  2년 이상)","React, Native, Expo, Web, Framer, Storybook, Codit, Design, System, JavasScriptES6, CSS, HTML, Javascript, Typescript, Webpack, Babel, Recoil, Git, Jest, Jasmine, Mocha"
더매니저,[개발] Back-end 개발자,"API, MSA, NodeJS, AWS, Serverless, Framework, OOP, Refactoring, Clean, Code, Architecture, DDD, RESTful, Database, MongoDB, SQS, JavaKotlin, Nodejs, migration, Elasticsearch, Redis, TDDTestDrivenDevelopment"
비멕스,MLOps 엔지니어,"AI, Infra, Architecture, Cloud, Onpremise, Data, Pipeline, Docker, Kubernetes, Container, Model, API, Backend, Azure, AWS, Python, C#, Net, Orchestration, REST, CICD, Serving, Resource, Production"
라포랩스,서버 엔지니어 (팔도감),"one, and, only, Java, Kotlin, Spring, RDBMS"
아하앤컴퍼니,백엔드 엔지니어,"Nodejs, Typescript, NestJS, API, TypeScript, TypeORM, ORM, RESTful, Git, AWS, GCP, Azure, MSA"
모두의연구소,백엔드 개발(6년 이상),"PR, JavaScript, Nodejs, NestJS, RESTful, API, GraphQL, SQL, Server, PostgreSQL, Redis, RDBMS, NoSQL, Git, Version, control, AWSGCPAzure"
베슬에이아이(VESSL AI),Backend Engineer (Senior),"About, the, Role, VESSL, AI, MLOps, What, you, will, do, Golang, Python, Kubernetes, Platform, Qualifications, MLAI, Docker, container, orchestration, AWS, GCP, Azure, cloud, platform, Helpful, experience, not, required, Infra, Cloud, PyTorch, TensorRT, CUDA, VertexAI, Sagemaker, Kubeflow, B2B"
두잇 (Doeat),[전문연구요원(석사)] Software Engineer / Data Analyst,"Frontend, Engineer, PO, Backend, Data, Analyst, KPI, AB, SQLPython, React, ReactNative, java, kotlin, spring, API, SQL, RDB, Python, pandas, numpy, matplotlib, cloud, infra, BI, Tableau, Looker, Redash"
두잇 (Doeat),Backend Engineer (Lead 급),"technical, challenge, Kotlin, Spring, MySQL, Redis, RabbitMQ, Python, Airflow, Redshift, FastAPI, ML, Libraries, Java, API, Cloud, Infra"
우아한형제들(배달의민족),[Tech] 로봇딜리버리플랫폼팀 서버 개발자,"Java, Spring, Boot, ElastiCache, MySQL, PostgreSQL, RESTful, API, FrameworkMVC, WebFlux, JPA, Gradle, AWS, Elasticsearch, DynamoDB, Redis, Kafka, SNSSQS, Git, GitLab, Slack, Jira, Confluence, IntelliJ, IDEA, Ultimate, Docker, GitHub, Copilot, Merge, Request, SonarQube, JUnit, CI, Jenkins, Grafana, Prometheus, Loki, OpenTelemetry, Pinpoint, LAB, Google, style, guide, Typescript, Reactjs, Nextjs, Ubuntu, Linux, PDF"
프롭데이터,풀스택 개발자,"API, RESTful, React, VuejsJAVA, SpringBootMySQL, MariaDB, FrontEnd, Vuejs, UI, BackEnd, Java, SpringBoot, MySQL, PM, Linux, RestfulAPI"
사이오닉에이아이,Backend Developer (Kotlin+Spring / 1년 이상),"PO, FE, Storm, SaaS, Gen, AI, Platform, LangChain, Dify, MSA, Kotlin, Spring, PostgreSQL, Redis, MQ, k8s, GoCD, NewRelic, AWS, Onpremise, Nodejs"
차티드,소프트웨어 엔지니어 (신입),AI
엔닷라이트,백엔드 개발자 (시니어),"REST, API, AWS, Nodejs, RESTful, RDBMSMySQL, ERD, ORM, Nestjs, Framework, CQRS, E2E"
카카오뱅크(kakaobank),서비스 아키텍트,"Spring, Cloud, Gateway, API, GW, Boot, AWXAnsible, Provisioning, CICD, Kubernetes, Java, Kotlin, Go, ShellScript, Python, JavaScriptNodejs, MVCWebflux, GatewayConfig, Gradle, Prometheus, Grafana, Matrix, APM, Loki, Tempo, OpenTelemetry, MinioS3, EFK, PromeScale, Ansible, Terraform, Vault, Consul, Docker, Envoy, HAProxy, Nginx, Apache, Redis, RabbitMQ, Kafka, ZooKeeper, JMeter, Locust, Mysql, Oracle, Postgres, TSDB, Javakotlin, Server, Network, DB, IT, MSA, Custom, Provider"
피알앤디컴퍼니(헤이딜러),백엔드 개발자 (python) (전문연구요원/산업기능요원 전직가능),"API, python, django, docker, AWS, kubernetes, postgresql, aws, bigquery, Slack, Notion, Jira, Github, Figma"
힐링페이퍼(강남언니),Platform Engineer,"DevOps, AWS, ControlTower, EKS, ArgoCD, Github, Actions, CICD, MSA, API, Gateway, Service, Mesh, Datadog, SRE, Best, Practice, CKA, Go, Java, Python, TypeScript, Builtin, Quality, CDK, Terraform, Cloudformation, IaC, Kubernetes, Helm, chart, Kustomize, Istio, ServiceMesh, SQL, NoSQL, Observability, MetricLoggingTracing, APM"
힐링페이퍼(강남언니),서버 (백엔드) 개발자,"backend, SystemTech, Stack, Chapter, Member, Teaching, and, Mentoring, OOObjectOriented, HTTP, API, CQRSCommand, Query, Responsibility, Segregation, NoSQL, Continuous, Integration, Deployment"
코리아포트원,백엔드개발자 Backend Engineer(V1),"API, SDK, Computer, Science, Tech, Stack, B2B, SaaS, PHP, Fit, PDF"
제일씨앤씨,백엔드 개발자,"AWS, CICD, CloudWatch, NoSQLDynamoDBMongoDB, Python, Java, Nodejs, Linux, RESTful, API, IAM, WAF"
세나클,Backend Server 개발,"Backend, Server, Java, Spring, framework, Kubernetes, MSA, System, Architecture, Linux, ClientServer, RESTFul, Git, AWS, Azure, Hadoop, Kafka, Elasticsearch"
와들,소프트웨어 엔지니어,"Client, Javascript, React, Scss, TanStack, Query, Zustand, Main, Server, NestJS, RestAPI, MySQL, Redis, Agents, Python, FastAPI, Infra, AWS, EC2, ELB, ASG, API, Gateway, RDS, Lambda, etc, Tools, Linear, Notion, Git, Vercel, Cloudfront, Swagger, Sentry, Cursor, AI, IDE, Streamlit, PO, SDK, CICD, REST, Azure, Google, Cloud, B2B, SaaS, MultiTenancy, Datadog, New, Relic, APMApplication, Performance, Monitoring"
클래스유,백엔드 엔지니어(B.E),"ClassU, API, AWS, AILLM, AI, LLM, Python, Git, LLMAI, PRDProduct, Requirements, Document, DB, GCP, Azure"
크로스이엔에프,[CROSS SHOP] Python Backend Developer,"API, Admin, backend, Python, Django, Tornado, Flask, Ubuntu"
그루매틱,백엔드 개발자 (클라우드),"Python3, Python, AWS, Azure, GCP, Amazon, Microsoft"
레플리,백엔드 엔지니어(3년 이상),"AI, Companion, SNS, API, AWS, KotlinSpring, Boot, Golang, REST, Lambda, Fargate, SAM, Aurora, MySQL, DynamoDB, Redis, Elasticsearch, ECS, EventBridge, SQS, Pinpoint, APM, Flink, Kafka"
라디우스랩스,블록체인 Rust 개발자,"Rust, tokio, Git, Docker, Linux, JSONRPC, Hash, API, TCP, HTTP, JSON, RPC"
레디포스트,개발팀 리드 (8년 이상),"AWS, TypeScriptReact, Next, ReactNative, Java, Spring, boot"
와탭랩스(WhaTapLabs),빌링시스템 개발자,"PDF, Excel, springboot, JPA, PG, Reactjs, UX, Java"
엔닷라이트,웹 서비스 백엔드 개발자 (5년 이상),"Backend, API, AWS, REST, GraphQL, Typescript, Javascript, Nodejs, ORM, Nestjs, Github, Actions, Workflow, CICD"
세븐픽쳐스,[넷플연가] 백엔드 엔지니어,"REST, API, Container, RDB, MySQL, CICD, SNS, Google, Cloud, Platform"
Electronic Arts Korea (EA Korea),[FC Online] Server Software Engineer (서버 개발자),"Key, Responsibilities, scalable, Kubernetes, Required, Skills, Nodejs, Javascript, RESTful, API, NoSQL, RDBMS, Preferred"
의식주컴퍼니(런드리고),[Laundry 24] 시니어 백엔드 개발자 (5년 이상),"AI, DataPlay, backend, Java, Springboot, MyBatis, MSSQL, Mysql, MariaDB, RDBMS, Thymeleaf, C#, PLC, JPA, JOOQ, AWS"
놀유니버스,Software Engineer (투어),"TypeScript, React, Nextjs, styledcomponents, Apollo, Query, Kotlin, Spring, Boot, JPA, Querydsl, MySQL, MongoDB, Redis, AWS, Kinesis, SQS, Lambda, GitHub, Actions, Datadog, Sentry, Slack, Webhook, REST, API, N, Monorepo, MSA, Eventdriven, Architecture, Semantic, Markup, SPA, NOL"
위드네트웍스,Back-end Developer(자사 솔루션 개발),"Java, SpringFramework, SpringBoot, Restful, Git, Github, JPAHibernate, QueryDsl, ORM, MySQLMaria, DB, PostgreSQL, RDBMS, CloudAWS, GCP, K8s, OpenStack, Helm, Prometheus, Kubernetes, Docker, PaaSKubernetes, Ansible, Chef, Vagrant, Terraform, Atlassian, Jira, Confluence, Bitbucket"
세이프닥,헬스케어 플랫폼 백엔드 개발자(4년 이상),"B2B, B2C, SafeDoc, Jira, Java, Kotlin, Spring, Framework, RDBMS, NOSQL, RESTful, API, Docker, Kubernetes, AWS, CICD"
그렙(프로그래머스),[프로그래머스] 백엔드 개발자 (교육솔루션팀),"LMS, admin, Ruby, on, Rails, AWS"
플레이타임,Kotlin 서버 엔지니어,"Kotlin, Spring, MySQL, Redis, RabbitMQ, Java"
플레이타임,풀스택 프로덕트 엔지니어,"App, Server, Kotlin, Android, Compose, MVVM, iOS, RxSwift, Web, ReactTypescript, Server+Android, Server+Web, Android+iOS, +"
제네시스랩,Backend Developer (3년 이상),"HR, API, EKS, ArgoCD, Github, Actions, CICD, Restful, GraphQL, Java, Python, Spring, JPA, MariaDB, RDBMS, DB, LinuxUnix, B2C, Kotlin, Docker, Kubernetes, Pinpoint, Prometheus, Loki"
전능아이티,[Smartdoctor] 백엔드 개발자,"SmartDoctor, Spring, Nodejs, AWS, Kotlin, Java, Sping, TypeScript, JavaScript, Nestjs"
씨제이올리브영(CJ올리브영),백엔드 개발자 (온라인 상품 탐색),"Ecommerce, Platform, Backend, Application, Java, Kotlin, Spring, Framework, JPA, Hibernate, ORM, AWS, MessageKafka, RabbitMQ, NoSQLRedis, MongoDB, ElasticSearchOpen, Search, MSA"
메이크스타,DevOps Engineer (3년 이상),"DevOps, Engineer, Software, CICD, AWS, GCP, GKE, Cloud, Run, CaaS, Alibaba, CloudDocker, Kubernetes, Terraform, HelmMySQL, PostgreSQL, Redis, MongoDB, BigQueryJenkins, Github, actionsDatadog"
미르니,산업기능요원 병역특례 보충역(4급) 엔지니어,"EVM, Subgraph, SQL, Javascript, BGTscan, Dune, Analytics"
뱅크샐러드,시니어 서버 엔지니어 (Senior Server Engineer),"gRPC, GoKotlin, Python, MySQL, DynamoDB, AWS, Kubernetes, Go, Java, Kotlin"
넥슨유니버스,플랫폼 백엔드 개발자,"MSA, Java, Go, C#"
아이파킹,보안/인프라/서버 엔지니어,"NAC, Linux, Windows, SSL"
블리츠다이나믹스,[F&B with AI] 풀스택 개발자,"IT, UX"
넥스트에디션,백엔드(Node.js) 개발자,"DevOps, DataOps, Monolithic, MSA, Nodejs, MongoDB, AWS"
에이치비엠피,백엔드 개발,"SNS, Nodejs, nestnextexpress, MySQL, Server, AWS, EC2, Nginx, pm2, github, APP, ios, android, reactjs"
딥브레인에이아이,"Back-end 개발자 (Node.js, Express, Next.js)","Backend, Nodejs, React, Express, Nextjs, Framework, Git, SVN, REST, API, DBMS, Cache, Data, Structure, AWS, Azure, Redis, Memcached, Apache, Nginx, Python, C#, Java, Native, Flutter, Ionic, Hybrid, Log, Jenkins, CICD"
인티그레이션(메디스트림),이커머스 백엔드 개발자 (전문연구요원 지원 가능),"WMS, DB, API, 3rd, party, POC, BM, VoC, QA, Fup, RDBMS, Oracle, MySQL, Node, JavaScript, TypeScript, AWS, Jira, Confluence, Slack, Docker, dockercompose, ECS, Fargate, Lambda, DynamoDB, MongoDB, Redis, ES, Spark, MQ, SQS, SNS, Kinesis, Kafka"
데니어(모어덴),이커머스 백엔드 개발자,"WMS, DB, API, 3rd, party, POC, BM, VoC, QA, Fup, RDBMS, Oracle, MySQL, Node, JavaScript, TypeScript, AWS, Jira, Confluence, Slack, Docker, dockercompose, ECS, Fargate, Lambda, DynamoDB, MongoDB, Redis, ES, Spark, MQ, SQS, SNS, Kinesis, Kafka"
타다(VCNC),서버 개발자,"What, we, do, VCNC, TADA, API, Jenkins, AWS, Kubernetes, DevOps, How, work, GPS, fallback, ETA, map, matching, O2OOffline, to, Online, Spring, Boot, +, Kotlin, gRPC, Amazon, Kinesis, SQS, Redis, Protocol, Buffer, MySQL, RDS, CI, Helm, EKS, Terraform, Prometheus, PagerDuty, httpengineeringvcnccokr, Tech, blog, httpsblogtechtadatadacom, httpsspeakerdeckcomvcnc"
모니터랩,보안제품 서비스 개발 (C/Go/Linux),"C, Go, Linux, Network, C++, Java, Docker"
알서포트(Rsupport),백엔드 개발자 (5년 이상),"SaaSSolution, Backend, Java, Web, Application, SpringSprting, Boot, JPAHibernate, Clean, Code, TDD, Refactoring, Agile"
알서포트(Rsupport),Linux OS 응용 개발자 (5년 이상),"Linux, OS, CC++, API, QT"
지에이티글로벌,백엔드 개발자 (6년 이상),"Spring, Boot, JPA, MariaDB, RESTful, API, CICD, Backend, Developer, JavaSpring, bootJPAMariaDBMSAGitMSAGit, AWS, OAuth, WebFlux, FullStack"
피프틴에이치,웹 백엔드 개발 (Spring Boot),"DB, API, HTML, JSPSpring, Boot, RESTful, Postman, MVC, Git, Laravel, Django, React"
루닛(Lunit),Backend/Application Engineer · Lunit INSIGHT,"INSIGHT, Docker, AI, BackendApplication, CICD, Software, as, a, Medical, Device, SaMD, Tools, Golang, Python, Web, Framework, FastAPI, PostgreSQL, Redis, RabbitMQ, Github, Actions, Buildkite, Backend, Application, B2B, Linux, OS, HW"
델레오코리아(deleo),Java Senior 개발자 (플랫폼개발팀),"eCommerce, DDD, Kafka, Redis, REST, API, Tech, Stack, httpsstackshareiodeleodeleokorea, Java, SpringSpring, Boot, MSA, JPAHibernate, Git, Jira, Notion, AWS, EKS, RDS"
누아,백엔드 개발자 (Spring Framework),"B2CB2B, Spring, Framework, HTTPREST, API, Docker, Kubernetes, AWS, DB"
