company,position,skill
오케스트로,품질관리담당자(QA/QC),httpsbitlyOKESTROQuality
펜타시큐리티,인증보안 백엔드 개발자,"SSOSingle, Sign, On, PKI, JavaSpring, Boot, mariadb, mybatis, JPA, Git, Mantis, Slack, Jenkins, SeleniumJAVA, Spring, MariaDBMySQL, RDBMS, RESTFul, API, docker, Linux, OS, DB, IT"
르몽,프론트엔드(F/E) 개발자,"Front, End, React, Native, AI, SPA, REST, API, UIUX, TypeScript, Github, Jira, Confluence, Figma, Slack, Pull, Request, AWS, Code, pipeline, CI, Cloudwatch, Mixpanel, Mobile, App, Vuejs, Frontend"
리액트피크,축구 iot 장비 개발자,"IoT, Flutter, EmbeddedPythonRaspberry, pi, pico, or, CESP3, Firebase, Application, MVVC, Pattern, BLE, Connection, Data, License, framework, Android, IOS, ESP3, Raspberry, Pi, App, Database, Postgre, SQLMy, SQL, Rest, API, Fast, Agile, UIUX, My, SQLPostgre, Refactoring, APIRest"
런업,DBA – MES/SCM/ERP,"DB, MES, SCM, ERP, MySQL, PostgreSQL, Oracle, SQL, AWS, RDS, Azure, ETL"
런업,[DBA] 개발자,"MES, SCM, ERP, SQL, DB, AWS, GCP, Java, javascript, oracle, postagesql, CRM, IT"
이스트소프트(ESTsoft),[ESTsoft] AI Backend Engineer (4년 이상),"AI, Pytorch, TensorRT, Triton, Docker, Kubernetes, Azure, AWS"
이엘일렉트릭,전기차 충전기 백엔드 서버 개발자(Java/Kotlin),"JavaKotlin, Kotlin, Spring, Boot, JPA, Querydsl, AWS, Git, Undertow, Jetty, Netty, Docker, Kubernetes, ECS, EKS, Kafka"
카카오모빌리티(kakaomobility),머신러닝 엔지니어 (R&D),"AI, MLOps, CICDCT, Python, FastAPI, Kubernetes, Docker, MLflow, Kubeflow, Airflow, Argoworkflow, ONNX, TensorRT, JavaKotlin, Spring, RDBMS, NoSQL"
타디스테크놀로지,Back-End 개발자,"CSMS, API, TCPWebSocket, MSA, AWS, aws, ec2, DevOps, Kubernetes, DB, Java, Python, RDBMSPostgreSQL"
카카오모빌리티(kakaomobility),머신러닝 research scientist (R&D),"Multi, modal, inference, and, longterm, learning, Learning, based, map, construction, Sensor, data, fusion, CC++, python, CVPR, ICCV, NeurIPS, ICRA, IROS, object, detection, semantic, segmentation, depth, estimation, camera, lidar, slam, optimization, online, calibration"
코드스테이츠(CodeStates),Product Engineer,"B2C, B2B, AWS, DevOps, Kakao, Mixpanel, API, TypeScript, React, Nextjs, Nodejs, Nestjs, RDBMSPostgreSQL, RESTful, GitHub, Bitbucket, CICD, Notion, Jira, Frontend, App, Router, Jota, MUI, Backend, REST, InfraDevOps, ECS, S3, CloudFront, Lambda, Slack, Git, AI"
레브잇,DevSecOps Engineer,"AWS, KubernetesEKS, Config, Shield, IAM, WAF, EKS, CICD, Security, Specialty, CISSP, CKA, IDSIPS, VPN, IR, Tailscale, Okta, ECommerce, React, Native, API, Nodejs, Gunicorn, python, Elastic, Cloud, Cache, MongoDB, Redis, Search, PostgreSQL, MySQL, Route, CloudFront, ELB, EC2, S3, Lambda, k8s, Docker, GitHub, Actions, Argo, CD, Git, Datadog, Watch, tailscale, Advnaced, sg, aws, config, okta"
레브잇,Sr. Software Engineer (백엔드),"Growth, FeatureCommerce, Platform, KotlinJava, Typescript, Spring, Boot, Nodejs, API, Expressjs, PostgreSQL, MySQL, MongoDB, Redis, Elasticsearch, AWS, EC2, S3, Lambda, Route, CloudFront, Kubernetes, Docker, CICD, GitHub, Actions, Argo, CD, Git, Datadog, Sentry, Slack, Jira"
레브잇,Software Engineer (백엔드),"Growth, FeatureCommerce, Platform, KotlinJava, Typescript, Spring, Boot, Nodejs, API, Expressjs, PostgreSQL, MySQL, MongoDB, Redis, Elasticsearch, AWS, EC2, S3, Lambda, Route, CloudFront, Kubernetes, Docker, CICD, GitHub, Actions, Argo, CD, Git, Datadog, Sentry, Slack, Jira"
레브잇,Software Engineer (프론트엔드),"Growth, FeatureCommerce, Platform, Frontend, UX, HTML, CSS, TypeScriptJavaScript, ReactVueAngular, React, Native, API, GraphQL, Relay, Query, AWS, EC2, S3, Lambda, Route, CloudFront, CICD, GitHub, Actions, Argo, CD, Git, MobX, zustand, Datadog, Sentry, Slack, Jira"
레브잇,Sr. Software Engineer (프론트엔드),"Growth, FeatureCommerce, Platform, Frontend, UX, HTML, CSS, TypeScriptJavaScript, ReactVueAngular, React, Native, API, GraphQL, Relay, Query, AWS, EC2, S3, Lambda, Route, CloudFront, CICD, GitHub, Actions, Argo, CD, Git, MobX, zustand, Datadog, Sentry, Slack, Jira"
모빅랩,병역특례 전문연구요원(AI연구원/보충역 or 전직 가능),"AI, SOTA, EDA, ML, paper, TOOLRJupyet, notebook, Matlab, PytorchTensorflowKerasJax, or, toptier"
테크에이스,Cloud Engineer,"Responsibilities, AWS, Azure, GCP, Private, Cloud, IaC, Terraform, CDK, Qualifications, etc, EC2, S3, RDS, VPC, IAM, CICD, GitHub, Actions, CodePipeline, Linux, Windows, CloudFormation, Ansible, Nice, to, have, but, not, necessary, Kubernetes, Docker, JavaPythonGoNodeJS, Bash, ITIL"
마크비전코리아,[Global AI Startup] IT Specialist/ IT Support,"Responsibility, IT, asset, procurement, and, management, Oversee, the, inventory, of, equipment, for, both, Seoul, global, offices, collaborating, closely, with, local, international, vendors, Onboarding, Software, Administration, Handle, onboarding, tasks, including, distributing, employee, devices, eg, laptops, peripherals, setting, up, user, accounts, permissions, software, licenses, platforms, such, as, Google, Workspace, Notion, MS, Office, etc, Support, Deliver, inperson, remote, support, in, a, timely, manner, resolving, hardware, issues, efficiently, Tools, Maintenance, Manage, maintain, companywide, tools, communication, video, conferencing, systems, other, business, applications, Training, Provide, training, needed, to, enhance, productivity, tool, utilization, Policy, Development, Create, enforce, policies, standardize, processes, guide, technology, usage, Network, Management, Design, monitor, companys, network, infrastructureeg, LAN, WANand, VPN, ensure, stable, secure, performance, Security, Protect, data, by, implementing, robust, security, measureseg, SOC2, responding, threats, Compliance, Ensure, adherence, legal, regulatory, standardseg, GDPR, through, regular, audits, reportingQualifications, years, experience, field, Experience, knowledge, Specialist, position, company, more, than, employees, Proven, working, hyperscaling, environment, demonstrating, ability, scale, best, practices, effectively, HardwareSoftware, system, integration, Excellent, problemsolving, skills, collaborative, mindset, Fluency, English, smooth, collaboration, team, members, Good, verbal, written, work, technical, nontechnical, partnersPreferred, Qualifications, Single, SignOnSSO, solutions, Okta, streamline, license, Familiarity, certification, process, across, multiple, countries, ensuring, compliance, regulations, standards"
포티투닷(42dot),Backend Engineer (AI Intranet Service),"AI, Intranet, LLM, API, Python, Java, Go, Nodejs, MySQL, PostgreSQL, Redis, RESTful, gRPC, WebFlux, WebSocket, AWS, GCP, Docker, Kubernetes, Agile, Scrum"
아이샵케어,Full Stack Developer (Node.js) (풀스택 개발자),"GitHub, Typescript, Nodejs, Nestjs, Retool, UI, Backend, TypeScript, mikroORM, DB, MySQL, RDBMS, DevOps, Google, Cloud, Platform, Sentry, Actions, Client, REST, API, Open"
마이노멀컴퍼니,[인아웃] 백엔드 개발자 (3년 이상),"AWS, Nodejs, Typescript, NestJS, RDSMySQL, DynamoDB, OpenSearch, ElasticCacheRedis, EC2, Lambda, Docker, RESTful, API, DB, RDBMS, NoSQL, CICD"
이롬넷,IT실 플랫폼 개발자,"REST, API, React, Vue, Angular, SPA, Frontend, Java, JavaScript, SpringBoot, vertx, Jenkins, SonarQube, Mysql, kafka, KRaft, Redis, Nginx, Git, Confluence, Jira, Slack, UIUX, CICD"
포티투닷(42dot),Performance Engineer,"API, RESTful, OAuth2, JWT, JMeter, Gatling, k6, Locust, NoSQL, PostgreSQL, MongoDB, MySQL, Kubernetes, Docker, AWSGCPAzure, APM, Grafana, Prometheus, Datadog, Gateway, Tyk, Kong, Graviteeio, Scaleout"
포티투닷(42dot),LLM Engineer (Data),"Pipeline, Peta, byte, Synthetic, Data, Parquet, WebDataset, TorchData, TFRecord, datatrove, industrial, standard, Spark, Hadoop, AWS, GCP, Azure, S3, EMR, DataProc, Python, C++, Image, Audio"
비즈니스캔버스,Re:catch 프론트엔드 엔지니어(3년 이상),"UX, Peer, Review, UIUX, Tooling, Frontend, DX, React, TypeScript, Nextjs, RxJS, Tanstack, Query, Vitest, Playwright, Storybook, Styled, Components, Ant, Design, PNPM, CICD, Github, Actions, Turborepo"
안전집사,풀스택 개발자,
누리미디어(DBpia),[개발운영] AI 서비스 백엔드 개발자,"DBpia, AI, LLM, API, SW, NLP, Java, SpringSpring, Boot, RESTful, Python, Git, SVN, Bitbucket, Jenkins, GitLab, CI, CICD, Docker, ETL, Kafka, Redis, Elasticsearch, AWS, GCP"
인터엑스,"AI Researcher (OCR, 비전-언어모델)","OCROptical, Character, Recognition, Formula, Table, VisionLanguage, Model, Augmentation, Layoutaware, Document, Parser, Backend, Frontend, UXUI, AI, Computer, Vision, OCR, Python, PyTorch, Pandas, Git, REST, API, FastAPI, Docker"
헤렌,[브랜다즈] 자바/코틀린 백엔드 개발자,"B2C, Core, Batch, Kotlin, SpringBoot, JavaKotlinSpring, RESTful, REST, API, RDBMS, AWS, Infrastructure, DockerECSK8S, Java, Kafka, JPAHibernate, Postgresql, IntelliJ, DataGripGitHub, Slack, Notion, AWSECS, EB, EKS, Jenkins, CICD"
아스타,머신러닝 엔지니어(Gen AI ML Engineer),"sLLM, LLMOps, AI, Python, streamlit, ai, LLM, NLP, Langchain, RAG, MLOps, AWS, GCP, Azure, Docker, Kubernetes, Java, Nodejs"
아스타,Gen AI 서비스 프론트엔드 개발자 (4년차 이상),"ASTARMIZE, UX, API, TypeScript, JavaScript, Nextjs, React, Vite, Router, Recoil, Zustand, TanStack, Query, QueryCSS, Tailwind, CSS, Hook, Form, ZodUI, Radix, UI, shadcnui, Framer, Motion, ESLint, PrettierHTTP, Axios, Tiptap, Konva, reactkonva, i18next, reacti18next, Expressjs3D, Threejs, AI, api, UXUI, AWS, Azure, Jest, Mocha"
뷰리드 강남오피스,QA(서비스 품질관리자) (3년이상),"QA, Android, iOS, API, CICD, Postmas, Charles, Flow, Jira, MS, Teams, Figma, ISTQB, CSTS, SW"
아키스케치,QA Engineer,"WindowsMacOSWebIOSAndroid, QA, SW, CI, CD, Test, tool, JIRA, Github, QATester, API"
크로스이엔에프,Python Backend Developer,"KYC, AML, API, PUSH, SMS, ATM, Python, Django, Tornado, Flask, Ubuntu"
에스와이폴라리스,카드사 결제/인증 솔루션 개발 및 운영 담당자,"xjavascript, Java, DBMS, Oracle, MySQL, FW, springspringboot, OSMW, Linux, Unix, 3D, Secure, ChannelFront, BackEnd, SI"
디에이치엑스모션,리거(Rigger) (5년 이상),"Maya, FACS, Facial, Skin, Deform, Python, CFXCloth, Hair, Simulation"
디에이치엑스모션,언리얼 TA(Technical Artist) (5년 이상),"Facial, CFX, TA"
올거나이즈코리아(Allganize Korea),Python Back-end Enginner (문서처리 파이프라인 / RAG),"pdf, xlsx, docx, png, pptx, LLM, OnPremises, SaaS, Allganize, PDF, RAG, API, Python, Agentic, App"
뱅크샐러드,서버 엔지니어 (Server Engineer),"gRPC, GoKotlin, Python, MySQL, DynamoDB, AWS, Kubernetes, Go, Java, Kotlin, GitHub"
마인드시프트,시스템 엔지니어(SE),"SE, Devops, IT, AWS, OnPremise, ISMS, VPN, L3L4L7, Windows, Apple"
부드러운돌멩이,Devops 백엔드(BackEnd) 개발자,"Devops, CDCI, UMS, Kafka, API, Python, Django, MSSQL, MySql, BackEnd, Vuejs, FrontEnd"
래블업,Solution Engineer,"BackendAI, IT, Linux, Python, Bash, AIML, AWS, Azure, GCP"
애자일소다,생성형 AI 데이터 사이언티스트,"LLM, SFTSupervised, FineTuning, LoRA, AI, Agent, RAG, PoC, PyTorch, TensorFlow"
래블업,Solution Architect,"AI, Best, Practice, IT, Linux, AWS, Azure, GCP, DevOps, CICD, Jenkins, Ansible, Terraform, AIML, Kubernetes, Docker, PyTorch, Customer, Success, Support, Engineer, B2B, presales"
힐링페이퍼(강남언니),서버 (백엔드) 개발자 (B2B SaaS),"ONE, API, OOObjectOriented, DDDDomain, Driven, Design, MSA, AWS, SaaS, CQRSCommand, Query, Responsibility, Segregation"
마카롱팩토리,안드로이드 개발 (3년 이상),"Android, Kotlin, Coroutines, Compose, Java, XML, +, Flow, Hilt, Realm, Slack, Asana, Figma, Git, Github, MVI, Unit, Test, UI, Fastlane, Actions, CICD"
포트로직스,[판교역] 백엔드 개발 (5년이상),"Java, Spring, Boot, AWS, JavaKotlin, RDBMSMySQL, PostgresSQL, JPA, ORM, Redis, Kafka, NoSQL, AI, Kubernetes"
앳홈트립,Back End 개발자,"B2C, API, RDB, NoSQL"
스카이웨어,B2C e-커머스 온라인몰 개발 (만8년 이상),"B2C, Front, Office, Back, WebApp, API, e, React, Vue, JAVA, SpringBoot, SI, PL, 0m, or, PPT"
코넥시오에이치,백엔드 개발자 (Back _end/node.js),"Nodejs, Python, MySQL, PostgreSQL, Linux, EC2, Node, HTTP, RESTful, API, SQL, JOIN, Subquery, RDBMS, Git, Github"
한경에이셀,데이터 플랫폼 엔지니어 (Data Platform Engineer),"CICD, Python, PipPoetry, asyncio, MySQL, PostgreSQL, Redis, MongoDB, OpenSearch, Kafka, streamsksqlflink, AWS, Kubernetes, EKS, ECSFargate, Docker, Airflow, ArgoCD, Datadog, SQL, NoSQL, ETL"
시그니처알앤디,웹 앱 개발자,"JavaScript, HTML, CSS, React, Angular, Vuejs, PHPASP, Nodejs, Python, Ruby, AWS, Azure"
디써클,[ETL/AI] Data Engineer,"API, ETL, Elasticsearch, Vector, DB, LLM, Optional, AI, Agent, FastAPI, Python, BigQuery, RedShift, Redash, Orchestration, toolAirflow, Dagster, Langchain, RAG, Data, Analyst"
에이아이트릭스(AITRICS),Solution Engineer,"EMR, VitalCare, AI, Vital, Sign, Lab, Data, Python, API, Docker, Git, Jira, LinuxUbuntu, Compose, Relational, Database, git"
부동산플래닛,프론트엔드 개발자,"O2O, React, Nextjs, TypeScript, Zustand, ReactQuery, Tailwind, CSS, webpack, OpenLayers, D3, PO, git, jira, GeoServer"
한경에이셀,서버 엔지니어 (Server Engineer),"AI, Server, Engineer, API, FE, Java, Kotlin, Spring, Boot, 3x, MVCWebFlux, MySQL, PostgreSQL, Redis, OpenSearchElasticSearch, Kafka, +Streams, AWS, Kubernetes, EKS, Docker, Github, Actions, Datadog, JavaKotlin, Framework, SQL, NoSQL"
부동산플래닛,백엔드 개발자,"DB, O2O, Java, Spring, Boot, PostgreSQL, REST, Docs, Redis, MyBatis, JPA, PO, git, jira, OpenLayers, GeoServer"
베링랩,데이터/ML 엔지니어,"ETL, NLP, SQL, Python, Rust, Scala, Airflow, Multilingual, neural, machine, translation"
굳센,백엔드 개발자,"Java, Python, Pyautogui, UI, Jupyter"
액트노바,머신러닝 엔지니어 (Computer Vision),"MLAI, 2D, Pose, estimation, Multiobject, tracking, pose, multiview, 3D, ex, Action, recognition, clustering, TensorRT, Triton, Docker, FastAPI, Redis, Celery, Computer, Vision, Machine, Learning, Deep, Python, Pytorch, Github, YOLO, detectron2, openpose, reconstruction, MultiView, Approach, Lifting, Inference, Server, DeepStream, TAO, toolkit"
스튜디오랩(STUDIO LAB),GENCY QA 주니어 매니져 (2년 ~ 5년 이하),"GENCY, QA, Manager, AB, JIRA, CICD, Release, Train, Jira, Confluence, Slack, Figma, Sass, TC, release, PO"
슈프리마,Embedded Linux BSP 개발,"Embedded, Linux, BSPAndroid, CC++, Programming, skill, AP, Android, Platform, VCS, Git, SVN, CVS, Datasheet, ARM, SoC, NonOS, RTOS, SW, BLE"
엔젤로보틱스,HW 앤지니어 (신입~6년 이하),"Sample, PCBA, PI, SI, or, Embedded, CAN, SPI, I2C, HW, OrCAD, SMT, Manual, Soldering, ST, MCU, nVIDIA, Application, BLDC"
펑타이그레이터차이나(피티코리아),온라인 신규 서비스 개발,"JavaScript, HTMLCSS, TypeScript, ReactJS, React, MSA, UIUX, ADTech, ES6+"
코딧(CODITCorp.),"백엔드 개발자 (Node.js, 2년 이상)","Nodejs, Express, Typescript, API, ES6, ELK, AWS, MySQL, RDBMS, JavascriptES6, Python, Jest, Jasmine, Mocha, etc, Docker, Kubernetes, Airflow, Git"
코딧(CODITCorp.),프론트엔드 개발자 (React.js 2년이상),"ReactJS, NextJS, JavasScriptES6, Typescript, CSS, HTML, Javascript, React, Webpack, Vite, Babel, redux, Zustand, reactquery, Git, Jira, Jest, Jasmine, Mocha"
쿠팡,[Coupang] Staff ML Engineer (Ads Relevance),"The, Coupang, Media, Group, CMG, is, responsible, for, providing, vendors, that, sell, their, products, on, a, host, of, marketing, and, services, We, launched, Product, Ads, performance, advertising, marketplace, late, in, have, grown, rapidly, to, multibillion, USD, ads, business, quickly, the, past, few, years, we, continue, grow, fast, Our, group, brands, our, ecommerce, platform, crucial, aspect, rivals, success, seen, by, giants, like, Alibaba, AmazonThe, AD, Relevance, team, key, part, at, forefront, developing, cuttingedge, AIML, algorithms, deliver, contextually, relevant, advertisements, Coupangs, customers, work, with, diverse, range, AI, models, from, lightweight, traditional, ML, latest, LLM, technologies, enhance, experience, users, By, efficiently, applying, advanced, modeling, engineering, techniques, not, only, improve, user, engagement, but, also, drive, longterm, growth, businessAt, thrive, datadriven, decisionmaking, experimentation, embrace, new, challenges, fastpaced, environment, foster, culture, horizontal, collaboration, idea, sharing, are, looking, passionate, individuals, who, eager, create, better, ad, experiences, contribute, innovative, Over, industry, software, specializing, machine, learning, language, recommendation, systems, information, retrieval, Developed, codebases, training, inference, using, distributed, GPU, resources, Strong, problemsolving, skills, through, scientific, approaches, such, as, observation, hypothesis, evaluation, analysis, Ability, follow, up, research, trends, apply, them, production, Proficient, writing, logical, technical, documentation, Skilled, utilizing, largescale, data, tools, effectively, multicultural, crossfunctional, teams, Bachelors, degree, computer, science, mathematics, physics, or, equivalent, Industry, Experience, search, engine, domains, Familiarity, frameworks, PyTorch, TensorFlow, HuggingFace, DeepSpeed, VLLM, SGLANG, Masters, PhD"
피벗,NestJS 개발자,"NestJS, Nodejs, RESTful, API"
스윕(Sweep),"[Full Stack, AI-Driven] Software Engineer","POPD, AI"
성명준,올인원 앱 개발자,"Flutter, React, Native, iOSAndroid, UI, Provider, Bloc, Riverpod, Firebase, Functions, NodejsExpress, API, Firestore, MongoDB, NoSQL, CRUD, Auth, JWT, App, Store, Google, Play, Crashlytics, Hotfix, FCMFirebase, Cloud, Messaging, Analytics, env, GitHub, Notion, Figma, QualificationsFlutter, Preferred1, UIUX, Vue"
파이오링크,전문연구요원 애플리케이션 및 클라우드Cloud 개발,"L7, Django, API, C, Python, DjangoPython, RESTful"
파이오링크,WEBFRONT-K 웹 보안 기능 및 시그니처 개발,"AEGIS, WEBFRONTK, API, CVE, C, Python"
뮤직플랫,풀스택 개발자 (3년이상),"DB, ORM, AWS, Cloud, DevOps, Python, Django, React, Nodejs"
에이치나인,Ops 개발자 (5년 이하),"Java, JSP, Spring, Boot, JPA, Javascript, IntelliJ, IDEA, Ultimate, Mac, Git, Gitlab, JIRA, Confluence, SI, FrameworkSpring, DBMSMySQL, Oracle, MSSQL, PostgreSQL, LinuxUnix, IT, REST, API, Docker, AWS, GCP, TypeScript, React, Vue, reactquery, SWR"
앙트러리얼리티,AI 엔지니어,"2D, 3D, Vision, NeRF, 3DGS, Linux, ML, Tensorflow, Pytorch, CUDA"
스카이웨어,SI 솔루션 분석/설계/개발 및 운영,"SI, AI, RAGLLM, TMS, B2BB2C, e, WebApp, FO, React, Vue, Jsp, BO, JAVA, Springboot, MSA, Jenkins, DockerJIRA, Docker, jira, jenkins, CICD, Kubernetes, B2C, Java, Spring, Framework, Cloud, Jira, ++, +, PPT"
포도노스,Senior AI Research Engineer,"LLM, AI, ML, arxiv, github, PyTorch, Tensorflow, Python, AIML, Interspeech, NeurIPS, ICML, ICLR, Toptier, NLP, Experiences, in, model, performance, evaluations, Prior, publications, top, conferencesjournals"
머스트핀테크,[MUST-A] QA 엔지니어,"QA, Figma, Jira, Confluence, Notion, Slack, SlackNotion, Postman, Charles, Browser, Dev, Tools, Cypress, Selenium"
쏘카(SOCAR),SAP SCM Manager (1년 계약직),"SAP, S4, HANA, SCM, ITSM, Helpdesk, IT, SD, MM, ABAP, SDMM, Module, Programming, Platform, Business"
엑셈,C 개발자(3년 이상),"Agent, CC++, TCPUDP, Cross, platform, Docker, Kubernetes"
엑셈,Golang 개발자(3년 이상),"Go, Middleware, Repository, Docker, Kubernetes, gRPC, TCPIP, GitLab, CICD, SQL, Git, RDBMS, Kafka, Redis"
펑타이그레이터차이나(피티코리아),플랫폼 Back-End 개발/운영,"DB, SQL, BackEnd, Data, Pipeline, GCPAWSAzure, Public, Cloud, Network, Micro, Service, Architecure, Java, python, spring, Docker, RDB, NoSQL, Kafka, Skill, Set"
파이오링크,보안 스위치 L2 기능 및 관리 기능 개발자,"TiFRONT, L2, C, or, L3, IT"
헥토이노베이션,플랫폼개발실 서버 및 클라이언트 개발 (7년 이상),"Front, API, Java, Spring, boot, Web, JSP, javascriptJQuery, AJAX, reactvuejs, Frontend, RDBMSMySQL, Table, SQL, Linux, Apache, Tomcat, Native, AppWEB, JAVA, Boot, javascriptJquery, react, vuejs, Oracle, MySQL, Jenkins"
식스티헤르츠,Data Scientist - 전문연구요원(병역특례 채용),"WRF, Python, CC++"
메디쏠라,프론트엔드 React 개발자 (4년 이상),"React, HTML5, CSS3, JavaScriptES6+, Typescript, Rest, API, GraphQL, UX, NextJS, SSR, Supabase, PostgreSQL, MySQL, SQL, Redux, Recoil, Zustand, Tailwind, tanstack, Flutter"
식스티헤르츠,Software Engineer - 전문연구요원(병역특례 채용),"SaaS, B2B, B2C, Web, Application, admin, jsp, UI, React, Nextjs, typescript, react, recoil, nextjs, vite, tailwindcss, sass, jQuery, mapbox, express, docker, AWS, Java, Spring, Oracle, MyBatis, JPA, Jenkins, Github, Action, Redis, RabbitMQ, Kafka, Python, Django, Flask, FastAPI, pytest, Airflow"
젭(zep),프론트엔드 개발자,"1on1, PR, FE, Weekly, WILWeekly, I, Learned, with, pdf"
이자,투자정보 분야 인공지능 개발자,"SEC, DART, LLM, application, AI, MLOps, Python, AIML"
여기어때컴퍼니,QA Engineer (행동로그(GTM)/신입),"App, Web, GTM, QA, Amazon, S3, Kibana, Postman, API, JSON, GTMGoogle, Tag, Manager, GA, Firebase, JavaScript, Python, BI, Jira, Confluence"
와이즐리컴퍼니,[Commerce] 백엔드 개발자,"NestJS, Headless, commerce, PostgreSQL, Redis, AWS, API, NodejsTypeScript, RESTful, S3, ECS, SES, SSM, Git, Docker, IAC, CICD, TypeScript, JavaScript, ORM, MikroORM, Secrets, Manager, JestVitest, Commerce, 3rd, Party, GCP"
파이오링크,JAVA REACT / WEBFRONT-K GUI개발,"JAVA, React, Spring, react, RESTful, API"
파이오링크,SQA실 테스트 담당자 (신입),"L2L3, Linux, SW, SQA, IT, MS, Office, Word, PowerPoint, Excel, ISTQB, foundation, level, CCNAISTQB"
슈프리마,경영정보시스템 개발/운영 담당자,"PMSNPI, API, ReactVuejs, SPA, Frontend, dotnet, framework, Rest, AI, ORM, DB, IT"
파이오링크,애플리케이션 및 클라우드 Cloud 개발,"L7, Django, API, C, Python, DjangoPython, RESTful"
여기어때컴퍼니,DBA,"AWS, Aurora, MySQL, DB, MongoDB, Database, MariaDB, Query, Monitoring, OLTP, OLAP, Architecture, HA, Load, Balancing, On, premise, Cloud, RDS, DynamoDB, SQL, MSSQL, Oracle, Postgre, eCommerce, MSA, ISMSISMSP, Data, Backup"
고퀄(GOQUAL),프론트엔드 개발자,"IoT, dashboard, Backend, REST, API, RBAC, Tenant, Admin, CustomerUser, WebSocketMQTT, AGGrid, EChartsD3js, CSVExcel, UX, JWT, React, QuerySWR, TypeScript, APIWebSocket, ReduxZustandReact, Query, JestCypress, Git, AWS, core, Dashboard, ECharts, D3js, WebpackVite, DockerKubernetes, OAuth, iOS"
에스알브이포지셔닝,임베디드 개발자(3년 이상),"IDE, Linux, OS, CC++"
두어스,백엔드 엔지니어,"ZVZO, AWS, Kubernetes, Django, DRF, Docker"
두어스,프론트엔드 엔지니어,"ZVZO, React, Native, NextJS, UX"
코코네엔지니어링,AI Engineer (병특 전문연구요원가능),"Language, Python, Framework, Pytorch, Tensorflow, Keras, onnx, Langchain, LanggraphInfra, AWS, GCP, Kubernetes, Docker, GithubDiffusion, generative, AI, model, Image, Video, API, LangChain, LangGraph, LLM, trend, AIML, Diffusion, sLM, Transformer, language, RAG, orchestration, framework, ML, DevOps"
코코네엔지니어링,React Native Engineer,"React, Native, UIUX, TypeScript, Expo, Framework, Context, XState, FastlaneCICD, Jenkins, GitHub, ActionsSCM, Enterprise, GitLab, Copilot, Slack, NotionDatabaseBackend, Firebase, REST, API, Android, iOS, RESTful, UI, Git, FSM, Reanimated, Lottie"
코코네엔지니어링,Server Engineer,"API, DB, NoSQL, RDBMS, B2CB2B, JavaKotlinGo, Golang, NoSQLMongoDB, AWS, GCP, Azure, Java, Go, KotlinHTTP, Server, Reverse, Proxynginx, TomcatOSLinuxDatabase, CacheMariaDB, MongoDB, RedisCloudAWS, GCPFrameworkSpring, Framework, Spring, BootIDEIntelliJ, VS, CodeScriptPython, JavaScript, Bash, nodejs, Jenkins, GitHub, EnterpriseGitHub, CopilotChatGPT, Plus"
두핸즈(품고),Backend Software Engineer,"MSA, Docker, KubernetesTypescript, NestJSPostgresRedisAWS, Javascript, Typescript, Nodejs, Postgres, MySQL, RDB, SQL, NestJS, Kubernetes, Redis, Kafka"
마카롱팩토리,프론트엔드 개발 (5년 이상),"React, TypeScript, JavaScript, HTML, Redux, Recoil, Context, api, interface, Native"
쿠팡,[쿠팡] 시스템 엔지니어 (10년이상),"CICD, Jenkins, ArgoCD, Helm, Kubernetes, Grafana, Prometheus, Terraform, AWSGCPAzure, Ansible, Github, DevOps, IT, SLA, AWS, Deployment, On, prem, Database, Migration, Cloud, Technologies, GPU, NVIDIA, EC2, EKS, SNS, Front, VPC, Beanstalk, Autoscaling, Lambda, Linux, Services, VMWare, vSphere, NSX, vSAN, vCentre, ESXi, multisite, OS, SANNAS, VDI, MS, AppV, ThinApp, Citrix, AD, LDAP, Cisco, Firewalls, MCSE, Microsoft, Server, Administrator"
쿠팡,[쿠팡] 백엔드 엔지니어 (8년이상),"Java, platform, FrontBack, office, dependency, Spring, Web, Application, Git, Microservices, Cloud, Event, Driven, Architecture, JPA, Hibernate, ORM, ECommerce, NoSQLMemcached, Redis, Agile"
쿠팡,[쿠팡] 프론트엔드 개발자 (7년 이상),"Frontend, engineer, webplatform, align, communication, Product, Owner, Designer, Stakeholder, Engineer, Legacy, Roadmap, Coupang, web, platform, PCMobile, FE, Web, React, application, Ecommerce, AWS, MSA, ES6, Nodejs, Mongojs, or, Elasticsearch"
아이씨티케이,PQC VPN 솔루션 개발자,"PQC, VPN, Linux, CC++, TCPIP, IPSec, OpenVPN, WireGuard"
아데나소프트웨어,자바 백엔드 개발자,"Java, Spring, Boot, RDBMS, NoSQL, Docker, Git, MQ, gRPC, Linux, Kubernetes, MSA, Python"
픽소(PIXO),시니어 프론트엔드 엔지니어,"React, TypeScript, Nextjs, ReactQuery, Zustand, npm, yarn, pnpm, Webpack, ESBuild, SWC, Babel, CICD, GitHub, Actions, Vercel, Slack, Notion, Clickup, Figma, IT, HTML5, CSS3, Typescript, ECMAScript, RESTful, API, UI, Singlepage, Application, FSD, Architecture"
에이치비엠피,풀스택 App 개발자,"SNS, app, ionic, frameworkAngular, migration, react, native, or, flutter, nodejs, RDBMS, APP, WEB, AI"
팬택씨앤아이,ERP 시스템 신규 개발 및 운영 유지보수,"ERP, DBMSMSSQL, SQL, Kstudio"
