company,position,skill
메타넷티플랫폼,Google Cloud엔지니어/MSP 엔지니어,"AWS, GCP, Google, Cloud, SQL, Azure, DevOps, Server"
오투플러스,Back-end 개발자 추가 모집,"RDB, MySQL, RabbitMQ, PHP, Laravel, Elasticsearch"
세기알앤디,HW/RF 설계 경력(10~12년),"HW, RF, Pads"
제이티,선행개발 경력 (3~5년),"HW, FW, MCU, FPGA, Linux, C, C++, C#, Orcad, Pads"
데이터메이커,DevOps 엔지니어 (16년 ~ 20년),"Terraform, Pulumi, GoLand, Argo, Linux, Ansible, Kubernetes, Python, Shell, GitHub, Actions"
에이디티,완성차 검차라인 SW 개발(5년↑),"C#, C, C++, Mfc, SW"
필라넷,MS기반 기술PM 채용 (경력 10년이상),"Microsoft, Office, Windows, Server, Active, Directory, Network, AZURE, MSSQL, Teams, SharePoint"
세기알앤디,HW/RF 설계 경력(7~9년),"HW, RF, Pads"
데이터메이커,DevOps 엔지니어 (5년 ~ 10년),"Terraform, Pulumi, GoLand, Argo, Linux, Ansible, Kubernetes, Python, Shell, GitHub, Actions"
오버컴테크,Embedded SW 10년↑ 경력 연구원 모집,"FW, RTOS, Embedded"
아이비젼웍스,2차전지 검사기 개발자 (경력8~10년),"OpenCV, C++, Mfc"
원익피앤이,IMS & ECS 개발 (경력 10~12년),"C#, WPF"
빗썸코리아,스테이킹 서비스 개발 (시니어),"Blockchain, Java, Jira, Confluence, Git"
WATA Inc.,기술개발 총괄 및 리딩(8~11년),"RDB, REST, API, C++, Java, AWS, React, SQL"
원익피앤이,F/W개발(MCU) (경력 8~10년),"C, FW, MCU"
건솔루션,로봇 개발  및 운영(7~10년),"C++, JSP, NET, MSSQL, MySQL, Python, SQL"
데이터메이커,프론트엔드 개발자 (16년 ~ 20년),"JavaScript, ES, Rust, threejs, Nuxtjs, TailwindCSS, Vuejs, GitHub"
아이비젼웍스,2차전지 검사기 개발자 (경력5~7년),"OpenCV, C++, Mfc"
업스테이지,Senior Data Engineer - LLM,"DeepLearning, AI"
업스테이지,AI Application Engineer,"AI, PyTorch, NLP"
업스테이지,Developer Relations Engineer,AI
벨테라퓨틱스,모바일 앱개발자(4년 이상),"React, Native"
라닉스,보안로직 IP 개발 엔지니어,"C, FPGA, Verilog, Orcad, MCU"
데이터메이커,ML Engineer (8년 ~ 12년),"Git, Ubuntu, NLP, Kubeflow, Kubernetes, TensorFlow, Python, PyTorch, Docker, GitHub"
데이터메이커,웹 그래픽(F/E) 개발자 (11년 ~ 15년),"JavaScript, Babel, React, REST, API, Nuxtjs, Webpack, HTML, Vuejs, CSS, AngularJS"
라닉스,ISO26262 기능안전 엔지니어,Git
세기알앤디,HW/전장 설계 경력(7~9년),"HW, RF, Pads"
한솔테크닉스,"H/W 개발(경력 8~15년, Travel Adapter)","PCB, HW"
대성마리프,의료기기 하드웨어 개발 (선임급),"PCB, Pads, Orcad, FW, Analog, HW"
에이디티,완성차 검차라인 SW 개발(10년↑),"C#, C, C++, Mfc, SW"
가야데이터,시스템 엔지니어 채용_4년이상,"Windows, Server, VMware, vSphere, Linux, Microsoft, SQL, Oracle, WordPress, vmware"
빗썸코리아,블록체인 기술 개발 (시니어),"Blockchain, Java, Jira, Confluence, Git"
에브리심,시뮬레이션 소프트웨어 개발자,"React, TypeScript, Nodejs, Git, AWS, GCP, Docker, Kubernetes, threejs, C++"
원익피앤이,회로개발 (경력 8~10년),"HW, SW, Embedded, FW"
커넥티드인사이트,"머신 비전 SW개발자 (C#, C++) 신입","C#, C++, SW, MachineLearning"
브이엔티지,SAP BC 운영 및 개발자 (4년 이상),"ABAP, ERP, SAP"
베렉스,RF ICs  Design 경력채용,"RF, PCB, HW, Switch"
한솔테크닉스,"H/W개발(9~13년, 생활가전용 인버터)","PCB, Orcad, Analog, Pads, PMD, SMPS"
세기알앤디,HW/전장 설계 경력(13~15년),"HW, RF, Pads"
데이터메이커,서버 및 인프라 개발자 (16년 ~ 20년),"Terraform, Pulumi, Golang, Argo, Linux, Ansible, Python, Shell, GitHub, Actions"
두두원,5G/6G 코어망 소프트웨어 개발자,"C, C++, Linux, TCPIP, SocketIO"
세기알앤디,HW/전장 설계 경력(10~12년),"HW, RF, Pads"
데이터메이커,ML Engineer (13년 이상),"Git, Ubuntu, NLP, Kubeflow, Kubernetes, TensorFlow, Python, PyTorch, Docker, GitHub"
원익피앤이,F/W개발(MCU) (경력 11~15년),"C, FW, MCU"
커넥티드인사이트,"머신 비전 SW개발자 (C#, C++) 경력","C#, C++, SW, MachineLearning"
스톤위즈,5G/LTE/IoT 단말검증 및 기술지원 신입,"AI, BigData, SW, AWS, IoT, Device, Management, Network"
데이터메이커,서버 및 인프라 개발자 (11년 ~ 15년),"Terraform, Pulumi, Golang, Argo, Linux, Ansible, Python, Shell, GitHub, Actions"
제이티,S/W 경력 채용(3~5년),"Embedded, Analog, ARM, C, C++"
오마이어스,웹개발 풀스텍 개발자(경력2~4년),"PHP, Laravel"
한솔테크닉스,"H/W개발(9~13년,생활가전 모터/인버터)","PCB, Orcad, Analog, Pads, PMD, SMPS"
업스테이지,AI Site Reliability Engineer,"Oracle, MariaDB, PostgreSQL, Redis, Cassandra, NoSql, XML, JSON, Python, AWS"
랩투마켓,로봇설계/개발자 과장급 채용,"PLC, HW, Solidworks, Autocad"
씨이랩,Kubernetes 개발자,"AWS, Git, Java, Kubernetes, Python, Spring, Ansible, GitHub, Prometheus, KS"
건솔루션,로봇 개발  및 운영(3~6년),"C++, JSP, NET, MSSQL, MySQL, Python, SQL"
미소,[Miso] Salesforce Developer,"Apex, Salesforce, Sales, Cloud, Marketing"
라닉스,5G-NR V2X Protocol Stack 개발자,"Stack, SW"
플라잎,Robot Control Engineer (전문연 가능),"AI, C, C++, Python, MachineLearning, ROS"
빗썸코리아,블록체인 클라우드 엔지니어 (시니어),"AWS, Docker, Kubernetes, Terraform, Python, Lambda, Ansible"
라닉스,LTE/NR-V2X Physical Layer 개발자,"Stack, SW"
웅진,SAP FCM/SCM/EWM 모듈개발자,"SAP, ABAP"
한맥아이피에스,응용 프로그래머 (경력 15년 이상),"Java, C#, Kotlin, Python, JavaScript, TypeScript"
인피닉,언리얼 엔지니어 채용,"C++, VR, AR, AWS, AZURE"
아이디벨,프론트엔드 개발자 [경력 8년 이상],"JavaScript, HTML, CSS"
한맥아이피에스,백엔드 개발자 (경력 15년 이상),"Java, Kotlin, Python, Go, C#, C++, REST, API, Spring, Boot, MSSQL, PostgreSQL"
웅진,Microsoft Power Platform Developer,"Microsoft, Azure, PowerApps, LowCodeEngine, Power, Automate, RPA, App, Service, BI"
아이디에스앤트러스트,SAP MM 운영(ABAP개발)경력,"SAP, ABAP, ERP, Oracle, SQL, DB"
이젬코,플랫폼 RnD센터 Back-end 개발자 채용,"Java, Spring, Boot, MES, ERP"
테크핀레이팅스,인프라 경력사원 채용 (9년↑),"Infra, Linux, HW, SW, DB, Azure, DevOps, Python, Oracle, PHP, PostgreSQL"
웅진,대외 SAP ERP 모듈 유지보수,"ABAP, SAP"
효돌,"앱개발(웹프로그래머, JAVA) 6~9년","Java, Android, OS, JavaScript, Kotlin, React, iOS, Jetpack"
옵트에이아이,Model Compression Research Engineer,"MachineLearning, DeepLearning, FPGA"
웅진,SAP Public Cloud 컨설턴트,"SAP, ERP"
웅진,ERP컨설턴트(SAP B1/MS D365) 채용,"SAP, ERP, SW"
한맥아이피에스,프론트엔드 개발자 (경력 15년 이상),"HTML, CSS, JavaScript, TypeScript, React, Vuejs, Angular, jQuery, Ajax"
롯데이노베이트,[클라우드Tech팀]HW아키텍처분석/설계,"Infra, HW, CloudBees"
웅진,MS Power Platform Project Leader,"Microsoft, Azure, PowerApps, LowCodeEngine, Power, Automate, RPA, App, Service, BI"
링크12,CTO: Full-stack 모집,"JavaScript, TypeScript, Nextjs, NestJS, PostgreSQL"
효돌,"앱개발(웹프로그래머, JAVA) 10년~","Jetpack, Java, JavaScript, Android, OS, Kotlin, React, iOS"
위버스마인드,IT 시스템 엔지니어 인재 모집,"Linux, Windows, DCOS, Utm, VPN, Spring, Cloud, FW, DB, Google, VPC, Infra"
슈프리마,AI 소프트웨어 엔지니어 (경력4~6년),"C, C++"
에이치비엠피,"풀스택 앱 개발 (경력 3~6년, 제주)","Angular, Nodejs, React, MySQL, Linux, AWS, Git, REST, API, Flutter, Native"
웅진,M365 개발 리더(PL)채용,"Spring, Boot, AZURE, MSSQL, Active, Directory"
폴라리스쓰리디,이리온 로봇 자율주행 SW 개발(포항),"SW, C++, Linux, Git, Notion"
에이치비엠피,백엔드 개발 (경력 11~년),"GitHub, MySQL, Nodejs, Amazon, EC, NGINX, Reactjs, Boilerplate, Angular"
폴라리스쓰리디,이리온 비전 기반 인지 모델 개발자,"DeepLearning, PyTorch, TensorFlow"
에어키,[주4.5일] 네트워크 엔지니어 경력,"Network, Cisco, TCPIP, VPN, AWS, AZURE, Ccna, Ccnp, Ccie"
아이디벨,퍼블리셔 [경력 8년 이상],"JavaScript, CSS, HTML"
럭키박스솔루션,IoT 회로설계 Engineer,"HW, C++, MCU, PCB, Python, C"
인피닉,수원) SW 테스트 엔지니어(QA) (4~8년),"QA, Python, C, SW"
인피닉,Agent AI 연구 개발자 채용,"Python, SQL, TensorFlow, PyTorch, scikitlearn, Neoj"
모비루스,"SW 개발자 경력 [Android, C, C++, QT]","C++, C, SW, MCU, Embedded, Linux, GitHub, Qt"
아이비스,모빌리티 Embedded SW 경력 개발자,"Linux, SW, C++, Python, Embedded, C, C#, Jira, RTOS"
웅진,ABAP 개발,"SAP, ABAP, SQL"
폴라리스쓰리디,제조 자동화 로봇 DevOps 엔지니어,Flutter
이젬코,솔루션 백엔드 경력 정규직채용(5~7년),"MES, ERP, Spring, Boot, Java"
에쓰씨케이,[SCK 및 관계사] Microsoft 엔지니어,"Microsoft, Office, SW, AWS, Copilot, GitHub, SharePoint, Teams, Google, Cloud, Platform"
웅진,SAP ERP(S/4HANA컨설턴트),"SAP, ERP, SW"
이젬코,[ICT 사업본부] 개발자 경력 정규직 채용,"MES, ERP, C#, NET, DB, QueryDSL"
인피닉,수원) SW 테스트 엔지니어(QA) (1~3년),"QA, Python, C, SW"
롯데이노베이트,[바이오로직스IS담당] 네트워크 운영 경력,"Azure, Security, Center, ESET, Endpoint, Network, Infra"
EVAR,전장설계엔지니어 채용,"HW, PCB"
폴라리스쓰리디,이리온 로봇 자율주행 SW 개발(서울),"SW, C++, Linux, Git, Notion"
클레,3차원 카메라 하드웨어 개발자(8~10),"PCB, Orcad"
모비루스,"SW 개발자 신입 [Android, C, C++, QT]","C++, C, SW, MCU, Embedded, Linux, GitHub, Qt"
테크핀레이팅스,DBA / DE (5년↑),"DB, SQL, Python, PostgreSQL, Oracle, Kafka, RDB, Spark, Hadoop, AWS"
마이공사,3D 컴퓨터 비전 연구개발,"DeepLearning, AI, Python, PyTorch, MachineLearning, C++, Keras, TensorFlow, SciPy, CUDA"
휴런,Back-end 개발자 채용,"Java, Spring, Boot, Gradle, Python, Docker, MySQL, REST, API, AWS"
웅진,SAP LE/MM/PP모듈 유지보수 경력,"SAP, ABAP"
오아시스비즈니스,[5년 이상] 백엔드 개발자,"Spring, Boot, NoSql, Java, AWS, Data, JPA, QueryDSL, Cloud"
클로이소프트,백엔드/프론트엔드 개발자(6~8년),"Java, JavaScript, Nodejs, Spring"
할로와,[자사플랫폼] 풀스택 개발자(9년이상),"Python, PHP, JavaScript, MariaDB, REST, API, React, SQL, Swift, Kotlin, AWS"
액스비스,"응용 SW (MFC, C++, GUI) 경력 채용","C#, C, C++, GUI, SW, Mfc, Java"
아이피샵,프론트엔드 개발자,"JavaScript, PHP"
박영사,UI/UX 디자이너 경력 3년이상,"Figma, HTML, CSS, Java, JavaScript, Adobe, Photoshop, Illustrator"
네오티스,SW/임베디드 정규직 채용[신입],"C, C++, HW, Embedded, SW"
비전세미콘,자동화시스템/로봇제어 소프트웨어개발,"C++, SW"
오투플러스,프론트엔드 개발자,"Git, REST, API, React, vuex, Vuejs, AngularJS"
인서트,프론트엔드개발자 채용,"React, Git, JavaScript, HTML, CSS"
아이디자인랩,[펀픽] 플러터(Flutter) 개발자 채용,"Flutter, MariaDB, MySQL, Python, Android, OS, Swift, Kotlin"
에프에스솔루션,컴퓨터 비전 딥러닝/머신러닝(신입),"OpenCV, C++, MachineLearning, DeepLearning, TensorFlow, Python, Embedded, Docker, PyTorch, C"
이비즈테크,클라우드 사업부 엔지니어,"Azure, DevOps, Server, Windows, Linux, Microsoft, Office, Cisco, DCOS, vmware, Storage, LinuxKit"
액스비스,AI 개발자 경력 채용,"Python, JavaScript, Django, AI, MachineLearning, REST, API"
아이디자인랩,[펀픽] AI 기반 백엔드 개발자 채용,"Python, MySQL, Microsoft, Cognitive, Services, AI, Docker, AWS, Azure, DevOps, TypeScript, Npl"
클로이소프트,백엔드/프론트엔드 개발자(3~5년),"Java, JavaScript, Nodejs, Spring"
할로와,[자사플랫폼] 풀스택 개발자(6~8년차),"Python, PHP, JavaScript, MariaDB, REST, API, React, SQL, Swift, Kotlin, AWS"
벨아이앤에스,전산실 SAP SD 운영 신입 채용,"ABAP, SQL, SAP"
더닷기획,ai engineer 채용,"Witai, WebGL"
클로이소프트,백엔드/프론트엔드 개발자(9년이상),"Java, JavaScript, Nodejs, Spring"
알피니언메디칼시스템,SW개발_Platform파트 선임~책임급 채용,"Visual, C++, C, WPF, JavaScript, Windows, C#, SW"
이비즈테크,시스템 사업부 신입 엔지니어,"Azure, DevOps, Server, Windows, Linux, Microsoft, Office, Cisco, DCOS, vmware, Storage"
아이피샵,백엔드 서버 개발자 [경력 3년 이상],"Java, JSP, SQL, MySQL, MariaDB"
디엑스솔루션,임베디드 소프트웨어 개발자 (Junior),"Spring, Framework, AI, C++, Linux, SW, Embedded, Python, C, RTOS"
피앤이시스템즈,전기차충전지 SW개발자(경력 3~6년),"C#, C++"
에이딘로보틱스,로봇 소프트웨어 엔지니어(6~8년),"Python, C++, Linux, ethernet, TCPIP"
에이딘로보틱스,로봇용 센서 및 회로 설계 연구원 (경력),PCB
보스반도체,SoC RTL DFT Design Engineer,"PCB, HW, Embedded"
클래스101,프론트엔드 엔지니어(경력 6~8년),"React, TypeScript, GraphQL, Apollo, Native"
올제텍,시스템 SW 개발자 (경력),"C, C++, Linux, Embedded, SW"
미리비트,빅데이터 백엔드 Spark 개발자,"Hadoop, Spark, BigData, KS"
미리비트,Hadoop 클러스터 시스템 엔지니어,"Hadoop, Shell, Python, Scala, Java, Kafka, Spark"
클래스101,프론트엔드 엔지니어(경력 9~11년),"React, TypeScript, GraphQL, Apollo, Native"
가온브로드밴드,WiFi Router개발 경력 6~10년,"C, Linux, C++, Embedded, Router, Network"
바이트사이즈,Fullstack 개발리더 (10년이상),"Python, JavaScript, MySQL, PyTorch, Git, Microsoft, Teams"
비스텔리젼스,IoT Specialist (경력 9~12년),"PLC, Analog, Linux, C, C++, Embedded, TCPIP"
클래스101,프론트엔드 엔지니어(경력12년 이상),"React, TypeScript, GraphQL, Apollo, Native"
에이딘로보틱스,로봇 소프트웨어 엔지니어(3~5년),"Python, C++, Linux, ethernet, TCPIP"
비스텔리젼스,IoT Specialist (경력 13~15년),"PLC, Analog, Linux, C, C++, Embedded, TCPIP"
인포그램,소프트웨어 개발(경력7~10년),"C#, Java, MachineLearning"
피앤이시스템즈,전기차충전지 SW개발자(경력 7~10년),"C#, C++"
컴레이저,H/W 개발자 모집(경력),"Orcad, FPGA, Verilog, VHDL, Circuit, design"
데이터누리,Python/Java 개발(경력5~7),"Linux, MSA, Python, Java"
디토닉,데이터허브 개발 리더(7~9년),"Java, Kotlin, Linux, Spring, Boot, Mybatis, BigData, Ambari, Python, Data, JPA, Hadoop"
벨아이앤에스,전산실 SAP SD 운영 채용(경력 7~10년),"ABAP, SQL, SAP"
알피니언메디칼시스템,HW개발_아날로그/파워 책임급 채용,"HW, PCB"
블링크큐벡스핀,프론트엔드 개발(13~15년),"JavaScript, PHP, Figma, HTML, jQuery, CSS"
텐빌리언,프론트엔드 개발 경력 (2~5년),"JavaScript, HTML"
세계입찰,프론트엔드 개발자 경력(8~10년) 채용,"HTML, C, C#, JavaScript, Nodejs"
알에프메디컬,의료기기 전자개발 S/W 설계 담당 채용,"SW, Visual, C++, C#, FW, Android, OS"
헬스앤바이오,하드웨어 개발자 경력직 채용,"Autocad, Orcad, Pads, PCB"
시에라베이스,자율 점검드론/로봇 개발자 모집(1~3),"C++, Visual, Builder, Python, ROS, Nodejs, Java, Spring"
설텍,"전기,전자 소프트웨어 설계(10~14)","C, C++, SW, FPGA"
옵토전자,기술연구소 기구설계 엔지니어 (1~4년),"Solidworks, D, Rendering, MATLAB, STUDIO, Python, C++, Blender, SketchUp, Fusion"
위버스브레인,QA 테스터 모집(6년~10년/계약직),QA
포트로직스,백엔드 개발자,"GitHub, Java, AWS, NGINX, MySQL, Spring, Boot, Data, JPA"
디지털포토,클라우드 엔지니어 경력 채용(6년~8년),"CentOS, Linux, Apache, HTTP, Server, NGINX, Oracle"
데이터누리,TA 모집(경력7~10년),"Linux, MSA, Python"
테크타카,Sr.Backend Engineer (Java / Spring),"Java, Spring, Framework, MySQL"
알피니언메디칼시스템,AOP 엔지니어링_UE파트 연구원 채용,"MATLAB, Python, labview, SW"
엘아이지시스템,DBA  경력 직원 채용 (16~19년),"SQL, Azure, Database, DB"
블링크큐벡스핀,프론트엔드 개발(10~12년),"JavaScript, PHP, Figma, HTML, jQuery, CSS"
에이엠,전장 Firmware SW개발자(경력7~10년),"C, C++, Embedded, Linux"
알에프메디컬,의료기기 전자개발 H/W 부문 담당 채용,"Oracle, PCB, Pads, HW, Orcad"
시에라베이스,자율 점검드론/로봇 개발자 모집(4~6),"C++, Visual, Builder, Python, ROS, Nodejs, Java, Spring"
옵토전자,기술연구소 광학설계 엔지니어 (신입),"Visual, Studio, Code, Python, MATLAB, C++"
한신정보,IT 기술지원 담당자 경력 채용,"vmware, Windows, HW, Infra, Network"
위버스브레인,백엔드개발자 모집(6년~10년),"PHP, Git, Python, REST, API, AI"
알피니언메디칼시스템,HW개발_FW설계 책임급 채용,"HW, FPGA, MCU, ARM"
에이엠,SW System개발(경력3년~6년),"C, C++, Linux, RTOS, FW"
시에라베이스,C# 3D 처리 소프트웨어 개발자(1~3년),"C#, D, Rendering, OpenGL, Git"
아이리브,3D 모션 생성 AI 엔지니어 채용,"PyTorch, DeepLearning, Unity, Unreal, Engine, Blender"
옵토전자,기술연구소 광학설계 엔지니어 (1~4년),"Visual, Studio, Code, Python, MATLAB, C++"
할로와,[자사플랫폼] 풀스택 개발자(3~5년차),"Python, PHP, JavaScript, MariaDB, REST, API, React, SQL, Swift, Kotlin, AWS"
에스엔에프코리아,SOC 보안분석 경력 채용 (7~12년),"Windows, Linux, Firewall, Python, PowerShell, Shell"
텐빌리언,백엔드 경력 채용 (10년 이상),"Git, Spring, Boot, DB"
스페이스맵,프론트엔드 개발자(3년 이상~7년 이하),"JavaScript, TypeScript, React, Nextjs, threejs, Redux, Zustand, Query, AWS, HTML"
카르노플릿,임베디드 소프트웨어 개발자(IoT SaaS),"MCU, AWS, MQTT, C, C++, FW, RTOS, SW"
시에라베이스,자율 점검드론/로봇 개발자 모집(7~10),"C++, Visual, Builder, Python, ROS, Nodejs, Java, Spring"
에프에스솔루션,컴퓨터 비전 딥러닝/머신러닝(3년이상),"OpenCV, C++, MachineLearning, DeepLearning, TensorFlow, Python, Embedded, Docker, PyTorch, C"
링크솔루션,산업용 3D프린터 PC제어/SW 개발(연구),"C#, AI, Linux, Embedded, MES, D, Rendering"
설텍,"전기,전자 소프트웨어 설계(1년~4년)","C, C++, SW, MCU, RTOS, FPGA"
넥스트테크,임베디드 개발자 채용 (경력),"Arduino, Embedded, GNU, Bash, C, C++"
옵토전자,기술연구소 기구설계 엔지니어 (5년~),"Solidworks, D, Rendering, MATLAB, STUDIO, Python, C++, Blender, SketchUp, Fusion"
블링크큐벡스핀,프론트엔드 개발(7~9년),"JavaScript, PHP, Figma, HTML, jQuery, CSS"
인엘씨테크놀러지,FW개발 경력 채용,"HW, FW, C, MCU, MATLAB, FPGA"
텐빌리언,백엔드 경력 채용 (2~5년),"Git, Spring, Boot, DB"
텐빌리언,쇼핑몰 어드민 PHP개발자 경력(2~5년),"Git, AWS, PHP"
에스와이폴라리스,결제/인증 솔루션 개발 및 운영,"JavaScript, Java"
미조리장갑,풀스택 고급 개발자,"Linux, React, Router, SW, Embedded"
데이터누리,Python/Java 개발(경력8~10),"Linux, MSA, Python, Java"
세계입찰,데이터분석가 경력(5~7년) 채용,"Python, SQL, MySQL"
액스비스,SW 솔루션 경력직원 채용,"Qt, C#, C, C++, Mfc, D, Rendering, Git"
비전세미콘,반도체 제조용 장비 제어프로그램 개발,"C++, C, DB"
시에라베이스,자율점검 드론/로봇 개발자(석사이상),"C++, Visual, Builder, Python, ROS, Nodejs, Java, Spring"
설텍,"전기,전자 소프트웨어 설계(5년~9년)","C, C++, SW, MCU, RTOS, FPGA"
넥스트테크,임베디드 개발자 채용 (신입),"Arduino, Embedded, GNU, Bash, C, C++"
위버스브레인,QA 테스터 모집(3년~5년/계약직),QA
미조리장갑,풀스택 초급 개발자,"Linux, React, Router, SW, Embedded"
디지털포토,클라우드 엔지니어 경력 채용(3년~5년),"CentOS, Linux, Apache, HTTP, Server, NGINX, Oracle"
헬스앤바이오,소프트웨어 개발자 경력직 채용,"C, C++, Visual, Studio, Embedded, FW"
에프에스솔루션,컴퓨터 비전 딥러닝/머신러닝(팀장급),"OpenCV, C++, MachineLearning, DeepLearning, TensorFlow, Python, Embedded, Docker, PyTorch, C"
알피니언메디칼시스템,SW개발_Measurement파트 채용,"Windows, C++, C, Visual, C#, WPF, SW"
네오티스,SW/임베디드 정규직 채용[경력],"C, C++, HW, Embedded, SW"
옵토전자,기술연구소 기구설계 엔지니어 (신입),"Solidworks, D, Rendering, MATLAB, STUDIO, Python, C++, Blender, SketchUp, Fusion"
더마펌,백엔드 개발자 채용,"Django, REST, framework, Git, AWS, PostgreSQL, Python, GitLab, Jira, Confluence"
아이피샵,백엔드 서버 개발자 [경력 7년 이상],"Java, JSP, SQL, MySQL, MariaDB"
지에스비즈플,인사시스템 분석/설계 담당자 모집,"Java, Oracle, MariaDB"
디노바,의료기기 SW 개발자 채용(11년이상),"C, C#, C++, SW, Embedded, GUI"
디토닉,데이터허브 개발 리더(13~15년),"Java, Kotlin, Linux, Spring, Boot, Mybatis, BigData, Ambari, Python, Data, JPA, Hadoop"
액스비스,SW응용/개발 레이저장비 제어 경력채용,"C, C++, SW, Mfc, MachineLearning, InSpec, NET"
삼지전자,Digital HW 개발자,"HW, FPGA"
위버스브레인,프론트엔드개발자 모집(3년~5년),"Flutter, React, REST, API, Git, Redux, Nextjs, Native, Supabase, Figma, Zeplin"
텐빌리언,백엔드 경력 채용 (6~9년),"Git, Spring, Boot, DB"
테크타카,Jr.Backend Engineer (Java / Spring),"Java, Spring, Framework, MySQL, PostgreSQL"
호각,백엔드 개발자,"Nodejs, Spring, AWS, REST, API, RDB, Git, NET, Jira, Notion"
세계입찰,프론트엔드 개발자 경력(5~7년) 채용,"HTML, C, C#, JavaScript, Nodejs"
디라티오,[블록체인] 메인넷 Devops (8년~10년),"Kubernetes, CISSP, ISMS, Blockchain"
액스비스,SW기술/응용 Machine Vision 부문 채용,"C, C++, SW, Mfc, OpenCV, HALCON, Python, MachineLearning"
벨아이앤에스,전산실 SAP SD 운영 채용 (경력 3~6년),"ABAP, SQL, SAP"
시에라베이스,C# 3D 처리 소프트웨어 개발자(4~6년),"C#, D, Rendering, OpenGL, Git"
설텍,"전기,전자 하드웨어 설계(10년~14년)","HW, Embedded, Linux, MCU, SW, RTOS, FPGA"
엘아이지시스템,DBA  경력 직원 채용 (13~15년),"SQL, Azure, Database, DB"
링크솔루션,산업용 3D프린터 PC제어/SW 개발(과장),"C#, AI, Linux, Embedded, MES, D, Rendering"
텐빌리언,쇼핑몰어드민PHP개발자 경력(10년이상),"Git, AWS, PHP"
데이터누리,TA 모집(경력4~6년),"Linux, MSA, Python"
호각,React Native 앱 개발자,"Jira, Notion, React, Native, iOS, Android, OS, REST, API, TypeScript, HTML, CSS, JavaScript"
오투플러스,개발PM,"React, Java, PHP, Docker, Redis, Cloud"
세계입찰,프론트엔드 개발자 경력(11~13년) 채용,"HTML, C, C#, JavaScript, Nodejs"
디토닉,데이터허브 개발 리더(10~12년),"Java, Kotlin, Linux, Spring, Boot, Mybatis, BigData, Ambari, Python, Data, JPA, Hadoop"
액스비스,펌웨어 개발 (FPGA&DSP) 경력 채용,"VHDL, FPGA, Verilog, Embedded, Linux, C, C++"
유씨아이,네트워크 장비 구축 엔지니어 채용,"Ccna, Cisco, Network, Ccie, TCPIP, AWS, VPN, AZURE, Ccnp, ethernet"
위버스브레인,백엔드개발자 모집(3년~5년),"PHP, Git, Python, REST, API, AI"
제이피아이헬스케어,의료영상 3차원 개발자 채용(1~3),"C, C#, C++, DeepLearning"
효돌,임베디드리눅스/안드로이드OS (2~5년),"Embedded, Linux"
에이치원래디오,Wi-Fi 소프트웨어 개발자 8~10년,"Embedded, Linux, C, L"
엠씨넥스,HW 연구소 시스템개발2팀,"HW, PCB, Verilog, C, C++, FPGA, MATLAB, RF"
효돌,임베디드리눅스/안드로이드OS (10년~),"Embedded, Linux"
쿤텍,공급망보안관리솔루션 설계/개발(7~10),"Linux, Windows, Server, Golang, Docker, Kubernetes, Reactjs, Boilerplate, Python"
에스넷아이씨티,[대전 서구]네트워크 엔지니어/PM 모집,"Cisco, Network, Ccna, Ccnp"
엠씨넥스,RADAR 신호처리 SW,"SW, C++, C, Embedded, Linux, MCU, RTOS, Verilog"
블루비즈,MES 개발자 (제조 SI  web개발),"Java, JavaScript, HTML, Spring, Framework, MySQL, Linux"
바이오커넥트,[석사]영상처리/rPPG 연구개발,"OpenCV, DeepLearning, Python, Visual, C++"
어보브반도체,MCU 응용개발 및 FAE,"C, C++, R, Android, OS, MCU"
엠씨넥스,RADAR 시험장비 SW,"SW, C++, C, Embedded, Linux, MCU, RTOS, Verilog"
쿤텍,가상화 솔루션 개발자(경력3~5),"C, Rust, Python, Shell, NoSql, Network, C++, Embedded, Linux"
쿤텍,공급망보안관리솔루션설계/개발(16~20),"Linux, Windows, Server, Golang, Docker, Kubernetes, Reactjs, Boilerplate, Python"
씨맥스,"Spring, jsp, Oracle 개발자(5~7년)","Python, Java, REST, API, Spring, JSP, Oracle"
클레,3차원 머신비전 알고리즘 개발자(5~7),"Python, C, C++, PyTorch, CUDA, OpenCV, OpenGL, TensorFlow"
디오에프,[DOF] 회로설계 엔지니어 채용,"FPGA, MCU, SMPS, RF"
쿤텍,보안솔루션/네트워크개발(7~10년),"C, Rust, Python, Shell, NoSql, Network"
슈프리마,펌웨어 개발자 모집,"C, C++, Android, OS, iOS, Java, Embedded, Linux"
효돌,임베디드리눅스/안드로이드OS (6~9년),"Embedded, Linux"
인텍에프에이,F/W개발(R&D) 경력 (7~9년),"FW, ARM, Embedded, C, ethernet"
클레,3차원 카메라 하드웨어 개발자(5~7),"PCB, Orcad"
엠씨넥스,RADAR RF HW,"HW, PCB, Verilog, C, C++, FPGA, MATLAB, RF"
어보브반도체,Touch Key/Sensor MCU 응용엔지니어,"C, C++, R, Android, OS, MCU"
엠씨넥스,RADAR 알고리즘SW,"SW, C++, C, Embedded, Linux, MCU, RTOS, Verilog"
쿤텍,공급망보안관리솔루션설계/개발(11~15),"Linux, Windows, Server, Golang, Docker, Kubernetes, Reactjs, Boilerplate, Python"
에이치원래디오,와이파이 H/W제품 개발 5~10년,"Pads, HW, RF"
